ID,SEX,RACE,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,_PartInd_
04807,F,White,0,12,11,13,HomeImp,ProfExe,12,1,1,11.00,2,5,9.00,1
04810,F,Other,0,12,2,2,DebtCon,Other,12,1,1,3.00,1,2,1.00,1
04811,F,Other,0,12,11,11,DebtCon,Other,8,2,1,8.00,2,7,6.00,1
04813,M,White,0,12,9,10,DebtCon,Office,8,1,1,6.00,1,11,8.00,1
04814,M,Multiracial,0,12,4,8,DebtCon,ProfExe,1,1,1,7.00,1,9,5.00,1
04815,M,White,0,12,5,7,DebtCon,ProfExe,1,1,1,8.00,1,9,7.00,1
04818,F,White,0,12,2,2,DebtCon,Other,12,1,1,11.00,0,2,5.00,1
04819,M,Black,0,12,11,13,HomeImp,ProfExe,5,1,1,8.00,1,10,9.00,1
04821,M,Multiracial,0,12,7,8,DebtCon,Office,8,1,1,5.00,1,7,8.00,1
04822,M,White,0,12,7,7,DebtCon,Office,8,1,1,5.00,1,7,7.00,1
04823,M,White,0,12,4,6,DebtCon,Office,1,1,1,2.00,1,8,7.00,1
04824,M,Multiracial,0,12,6,6,DebtCon,ProfExe,7,1,2,5.00,5,9,7.00,1
04828,M,White,0,12,11,13,HomeImp,ProfExe,12,1,1,11.00,2,5,7.00,1
04832,F,Black,0,12,2,2,DebtCon,Other,12,1,1,4.00,1,2,2.00,1
04833,F,Multiracial,0,12,11,11,DebtCon,Mgr,4,1,1,10.00,1,9,8.00,1
04834,M,White,0,12,4,6,DebtCon,Mgr,5,1,1,9.00,3,9,5.00,1
04835,F,Other,0,12,4,6,DebtCon,Mgr,7,1,1,10.00,2,9,6.00,1
04837,M,White,0,12,5,7,DebtCon,ProfExe,1,1,1,8.00,1,9,7.00,1
04838,F,White,1,12,11,0,DebtCon,ProfExe,3,1,3,11.00,2,10,1.00,1
04840,F,White,1,12,10,12,DebtCon,Other,2,1,3,8.00,2,3,7.00,1
04841,F,White,0,12,5,6,DebtCon,Office,1,1,2,1.00,1,8,6.00,1
04842,F,Multiracial,0,12,12,13,HomeImp,Other,9,1,1,10.00,2,12,10.00,1
04844,M,White,0,12,3,5,DebtCon,Other,12,1,1,8.00,2,10,0.00,1
04845,M,White,0,12,12,13,HomeImp,Other,9,1,1,9.00,2,12,10.00,1
04847,F,White,0,12,5,7,DebtCon,Other,11,1,1,3.00,2,4,6.00,1
04848,M,White,0,12,11,13,HomeImp,ProfExe,12,1,1,11.00,1,6,8.00,1
04850,F,Black,0,12,5,8,DebtCon,Other,11,1,2,5.00,1,10,8.00,1
04851,M,White,0,12,0,2,DebtCon,Other,0,0,0,2.00,0,2,3.00,1
04853,F,Multiracial,0,12,0,1,HomeImp,Other,12,1,1,2.00,4,4,3.00,1
04854,M,Other,0,12,11,12,DebtCon,ProfExe,8,1,1,11.00,1,12,8.00,1
04857,F,White,0,12,3,5,DebtCon,Other,9,1,1,4.00,2,6,9.00,1
04858,F,White,1,12,2,2,DebtCon,Other,0,1,2,8.00,0,5,9.00,1
04859,M,White,0,12,4,5,DebtCon,Other,11,1,1,8.00,1,9,7.00,1
04860,M,Multiracial,0,12,7,9,DebtCon,ProfExe,8,1,1,5.00,1,6,3.00,1
04861,F,White,0,12,10,12,DebtCon,Sales,11,2,1,11.00,2,11,6.00,1
04863,M,Multiracial,0,12,8,9,DebtCon,ProfExe,9,1,2,4.00,1,5,3.00,1
04864,F,White,0,12,12,13,HomeImp,Self,6,1,1,9.00,4,13,8.00,1
04866,F,Black,0,12,0,2,DebtCon,Other,0,0,0,2.00,0,2,3.00,1
04867,F,White,0,12,2,2,DebtCon,Other,10,1,1,3.00,3,9,4.00,1
04869,M,Other,0,12,7,10,DebtCon,Office,2,1,1,10.00,2,9,8.00,1
04870,F,Other,0,12,0,2,DebtCon,Other,0,0,0,2.00,0,3,3.00,1
04871,F,White,0,12,4,5,DebtCon,Other,12,0,2,10.00,1,11,8.00,1
04872,F,White,0,12,12,13,HomeImp,Self,5,2,1,10.00,3,13,8.00,1
04873,F,White,0,12,12,13,DebtCon,Other,8,1,1,3.00,2,9,10.00,1
04874,F,White,0,12,5,6,DebtCon,Other,8,2,1,5.00,3,11,10.00,1
04876,M,White,0,12,12,13,HomeImp,Self,6,2,1,9.00,3,13,8.00,1
04877,F,Asian,0,12,10,11,DebtCon,ProfExe,8,1,1,3.00,4,10,0.00,1
04878,M,White,1,12,4,5,DebtCon,Other,0,1,1,5.00,3,6,0.00,1
04880,M,Asian,1,12,10,9,DebtCon,Mgr,12,1,3,11.00,3,12,7.00,1
04881,M,Asian,0,12,0,11,Null,Null,0,0,0,0.00,0,0,1.00,1
04882,M,White,1,12,4,6,DebtCon,Other,11,2,1,2.00,1,10,10.00,1
04883,F,White,0,12,11,13,HomeImp,ProfExe,8,1,1,8.00,1,10,8.00,1
04884,M,White,1,12,6,6,DebtCon,Other,6,1,1,0.00,1,1,6.00,1
04885,M,White,0,12,7,8,DebtCon,Mgr,2,0,0,9.00,4,9,10.00,1
04886,F,White,0,12,11,13,HomeImp,ProfExe,5,1,1,8.00,1,10,9.00,1
04889,F,Black,0,12,9,11,DebtCon,Mgr,12,1,1,8.00,1,3,10.00,1
04890,F,Multiracial,0,12,2,2,DebtCon,Other,9,1,1,2.00,3,9,4.00,1
04895,M,White,0,12,12,13,DebtCon,Other,8,1,1,2.00,3,9,10.00,1
04896,M,White,0,12,3,4,DebtCon,Other,9,1,1,4.00,1,7,9.00,1
04897,F,Asian,0,12,8,9,DebtCon,Office,8,1,2,11.00,1,13,10.00,1
04898,F,White,1,12,2,3,DebtCon,Other,1,1,1,8.00,1,8,9.00,1
04899,F,Black,0,12,2,5,DebtCon,Other,0,2,2,2.00,3,9,4.00,1
04901,M,Asian,0,12,10,11,DebtCon,Mgr,11,1,1,8.00,1,3,9.00,1
04903,M,Other,0,12,11,13,HomeImp,ProfExe,4,1,1,7.00,1,10,9.00,1
04905,M,White,0,12,0,4,DebtCon,Other,12,1,1,4.00,1,2,1.00,1
04909,F,Black,0,12,11,11,DebtCon,Other,8,1,2,8.00,2,6,7.00,1
04910,M,Black,0,12,0,2,DebtCon,Other,0,0,0,2.00,0,2,3.00,1
04911,F,Other,0,12,12,13,HomeImp,Other,7,1,1,5.00,1,13,9.00,1
04912,M,White,1,12,3,4,DebtCon,Other,3,1,1,3.00,4,8,5.00,1
04913,M,White,0,12,10,11,DebtCon,ProfExe,8,1,1,2.00,4,9,5.00,1
04914,M,White,0,12,0,1,HomeImp,Other,12,1,1,1.00,3,3,3.00,1
04916,F,White,0,12,10,10,DebtCon,Mgr,8,2,1,8.00,5,5,9.00,1
04920,F,White,0,12,12,12,HomeImp,Self,1,1,1,7.00,1,4,9.00,1
04922,F,Multiracial,0,12,5,6,DebtCon,Office,3,1,2,2.00,1,8,6.00,1
04923,F,White,0,12,5,6,DebtCon,Office,2,1,2,2.00,1,8,5.00,1
04924,F,White,1,12,2,2,HomeImp,Other,3,1,1,1.00,3,2,5.00,1
04925,M,Black,0,12,5,7,DebtCon,Office,3,1,1,2.00,1,8,6.00,1
04926,F,Other,1,12,3,4,DebtCon,Other,8,1,3,9.00,4,8,10.00,1
04927,F,White,0,12,12,12,DebtCon,Other,2,1,1,7.00,1,12,8.00,1
04928,F,Other,0,12,12,13,HomeImp,Self,6,2,1,9.00,3,13,7.00,1
04929,M,Black,0,12,9,13,DebtCon,Other,12,1,1,8.00,1,5,2.00,1
04930,F,White,0,12,10,10,DebtCon,Mgr,8,2,1,8.00,5,5,9.00,1
04931,F,Black,0,12,4,4,DebtCon,Other,11,0,1,11.00,2,10,8.00,1
04932,F,White,0,12,12,13,HomeImp,ProfExe,7,0,3,11.00,0,13,6.00,1
04933,F,White,0,12,11,12,DebtCon,Other,7,2,1,8.00,1,6,6.00,1
04934,F,Black,0,12,7,7,DebtCon,Office,9,1,1,6.00,1,7,7.00,1
04935,M,White,1,12,7,0,DebtCon,ProfExe,2,1,3,4.00,1,8,0.00,1
04937,F,Black,0,12,5,6,DebtCon,Other,6,1,1,9.00,1,6,8.00,1
04939,F,Black,0,12,8,9,DebtCon,ProfExe,8,1,1,5.00,1,5,3.00,1
04940,F,White,0,12,1,2,DebtCon,Other,12,1,1,4.00,1,2,2.00,1
04942,F,White,0,12,0,1,DebtCon,Other,8,1,0,1.00,0,3,1.00,1
04943,M,White,0,12,7,8,DebtCon,Mgr,8,1,1,11.00,3,10,4.00,1
04944,F,Black,0,12,10,12,DebtCon,Sales,11,1,1,11.00,2,11,6.00,1
04946,M,Multiracial,0,12,0,1,DebtCon,Other,8,1,0,2.00,0,3,2.00,1
04947,F,Other,0,12,8,9,DebtCon,Mgr,8,1,2,11.00,2,10,6.00,1
04948,F,White,0,12,0,11,Null,Null,0,0,0,0.00,0,0,1.00,1
04949,M,White,0,12,0,9,DebtCon,Mgr,8,1,1,6.00,1,10,6.00,1
04950,M,White,0,12,10,13,DebtCon,Other,12,1,1,8.00,1,5,2.00,1
04952,M,White,1,12,7,0,DebtCon,Office,4,2,0,3.00,1,1,1.00,1
04955,F,White,0,12,7,9,DebtCon,Other,5,1,1,3.00,3,11,8.00,1
04956,M,White,0,12,7,9,DebtCon,Other,6,1,1,2.00,2,11,9.00,1
04957,F,White,0,12,11,13,HomeImp,ProfExe,12,1,1,11.00,2,5,8.00,1
04959,F,Multiracial,0,12,4,5,DebtCon,Other,12,0,2,10.00,1,10,9.00,1
04961,F,Asian,0,12,9,10,DebtCon,Office,9,1,2,6.00,1,10,9.00,1
04962,M,White,1,12,4,6,DebtCon,Other,0,1,1,5.00,3,6,0.00,1
04963,F,Black,0,12,12,13,DebtCon,Other,8,1,1,2.00,3,9,9.00,1
04964,F,White,0,12,8,9,DebtCon,ProfExe,9,1,2,4.00,1,5,3.00,1
04966,M,White,0,12,9,9,DebtCon,ProfExe,1,2,1,8.00,3,12,7.00,1
04967,F,Other,0,12,12,12,DebtCon,ProfExe,6,1,1,11.00,1,12,8.00,1
04970,F,White,0,12,4,7,DebtCon,Other,12,1,2,7.00,1,6,2.00,1
04971,F,White,0,12,5,6,DebtCon,Other,8,1,1,9.00,2,7,7.00,1
04974,M,White,0,12,10,11,DebtCon,Office,4,0,0,11.00,3,12,10.00,1
04975,M,White,0,12,0,2,DebtCon,Other,0,0,0,2.00,0,3,3.00,1
04978,F,White,0,12,7,8,DebtCon,Office,8,1,1,11.00,1,13,10.00,1
04979,M,White,0,12,12,13,DebtCon,Other,8,1,1,3.00,2,9,10.00,1
04981,F,White,0,12,3,3,DebtCon,Office,11,1,1,7.00,3,7,5.00,1
04983,F,White,0,12,7,7,DebtCon,Office,9,1,1,5.00,1,7,8.00,1
04987,F,White,0,12,12,12,HomeImp,Self,3,1,1,6.00,1,5,10.00,1
04989,M,White,0,12,11,12,DebtCon,Mgr,1,0,0,4.00,0,13,5.00,1
04990,F,Multiracial,0,12,3,4,DebtCon,Office,11,1,1,6.00,3,7,5.00,1
04992,F,Black,0,12,12,13,DebtCon,Other,8,1,1,2.00,2,9,10.00,1
04993,M,White,0,12,5,6,DebtCon,Other,8,2,2,5.00,4,10,8.00,1
04994,M,Multiracial,0,12,2,2,Null,Office,2,1,1,3.00,3,1,7.00,1
04995,F,Black,0,12,2,5,DebtCon,Other,0,2,2,2.00,3,9,3.00,1
04998,M,White,0,12,5,7,DebtCon,Other,10,1,1,5.00,1,11,8.00,1
05000,M,White,0,12,0,1,DebtCon,Other,9,2,0,2.00,0,3,1.00,1
05001,M,White,0,12,10,12,DebtCon,Sales,10,1,1,11.00,1,11,7.00,1
05002,M,White,0,12,7,10,DebtCon,Office,1,1,1,11.00,1,9,8.00,1
05003,M,White,0,12,0,3,DebtCon,Other,12,1,1,4.00,1,2,1.00,1
05004,F,Black,0,12,8,10,DebtCon,Other,3,1,1,8.00,3,9,10.00,1
05005,F,White,1,12,5,6,DebtCon,Other,3,1,2,8.00,1,5,1.00,1
05007,M,Black,1,12,1,2,DebtCon,Other,1,1,1,8.00,2,1,0.00,1
05008,M,Multiracial,1,12,8,0,HomeImp,Office,1,2,1,7.00,1,8,0.00,1
05010,F,Asian,0,12,11,11,DebtCon,Other,8,2,1,9.00,2,6,7.00,1
05011,M,White,0,12,0,3,DebtCon,Other,12,1,1,5.00,1,2,1.00,1
05012,F,Other,0,12,4,5,DebtCon,Other,12,0,1,10.00,1,11,10.00,1
05014,F,Other,1,12,5,8,DebtCon,Self,2,1,3,8.00,3,12,0.00,1
05015,M,White,0,12,12,12,DebtCon,Other,2,1,1,8.00,1,12,9.00,1
05016,M,Multiracial,0,12,5,7,DebtCon,Other,10,1,2,5.00,1,10,9.00,1
05017,M,Black,0,12,9,10,DebtCon,ProfExe,1,2,1,8.00,3,12,7.00,1
05018,F,White,0,12,7,9,DebtCon,Other,5,2,1,2.00,2,12,10.00,1
05019,F,White,0,12,11,13,HomeImp,ProfExe,6,1,1,8.00,2,10,7.00,1
05021,F,White,0,12,4,5,DebtCon,Other,12,0,1,10.00,1,11,9.00,1
05023,M,Other,0,12,10,11,DebtCon,Mgr,3,1,1,10.00,1,9,8.00,1
05024,M,White,0,12,12,12,DebtCon,ProfExe,9,1,1,6.00,1,12,8.00,1
05026,M,Other,0,12,11,12,DebtCon,Other,2,1,1,8.00,1,12,9.00,1
05027,F,White,0,12,7,8,DebtCon,ProfExe,9,1,1,10.00,2,11,8.00,1
05028,M,White,0,12,0,9,DebtCon,Mgr,8,1,1,6.00,1,10,6.00,1
05029,F,White,0,12,8,9,DebtCon,ProfExe,9,1,2,4.00,1,6,2.00,1
05030,M,White,0,12,2,2,DebtCon,Other,12,1,1,10.00,2,8,9.00,1
05032,M,Other,0,12,11,12,DebtCon,Mgr,2,1,1,9.00,2,9,6.00,1
05033,F,White,0,12,1,2,DebtCon,Other,12,1,1,3.00,2,2,1.00,1
05034,F,White,0,12,12,12,DebtCon,ProfExe,8,1,1,11.00,1,12,7.00,1
05035,F,White,0,12,11,12,DebtCon,Other,8,1,1,8.00,2,6,7.00,1
05036,M,Other,0,12,11,12,DebtCon,ProfExe,9,1,1,5.00,1,12,9.00,1
05037,M,White,0,12,9,11,DebtCon,Mgr,12,1,1,8.00,1,3,9.00,1
05038,F,Black,0,12,12,12,DebtCon,ProfExe,5,1,1,11.00,1,12,8.00,1
05040,F,Asian,1,12,8,10,DebtCon,Mgr,8,2,2,3.00,5,4,1.00,1
05041,M,Multiracial,0,12,11,11,DebtCon,Mgr,2,1,1,9.00,3,8,6.00,1
05045,F,White,0,12,12,13,HomeImp,ProfExe,6,0,3,11.00,0,13,5.00,1
05047,F,Other,1,12,1,2,DebtCon,Other,1,1,1,8.00,1,1,10.00,1
05048,F,White,0,12,7,10,DebtCon,Office,1,1,1,11.00,1,8,8.00,1
05049,M,White,0,12,0,1,DebtCon,Other,8,1,0,2.00,0,3,1.00,1
05050,F,White,0,12,6,8,DebtCon,ProfExe,9,1,1,10.00,2,11,10.00,1
05051,M,Asian,0,12,5,6,DebtCon,Office,1,1,1,1.00,1,8,6.00,1
05055,F,White,0,12,4,5,DebtCon,Other,9,1,1,5.00,1,6,9.00,1
05059,M,White,0,12,7,8,DebtCon,Office,9,1,1,5.00,1,7,7.00,1
05060,F,Multiracial,0,12,4,4,DebtCon,Other,12,0,1,10.00,2,10,9.00,1
05062,M,White,1,12,7,9,DebtCon,Other,8,1,1,10.00,1,12,6.00,1
05063,M,White,0,12,7,9,DebtCon,Other,5,1,1,2.00,3,11,8.00,1
05064,F,White,0,12,4,4,DebtCon,Other,8,1,1,4.00,2,7,10.00,1
05065,F,White,0,12,1,1,DebtCon,Other,10,2,1,4.00,2,5,2.00,1
05067,M,White,0,12,4,5,DebtCon,Office,2,1,1,6.00,4,6,0.00,1
05068,M,White,1,12,11,11,DebtCon,Other,2,1,3,6.00,2,12,0.00,1
05069,F,White,0,12,4,5,DebtCon,Other,11,1,1,8.00,1,9,7.00,1
05070,F,White,0,12,4,5,DebtCon,Other,12,1,1,8.00,1,10,7.00,1
05073,M,White,0,12,5,6,DebtCon,Other,12,1,3,8.00,2,7,2.00,1
05074,F,White,0,12,2,2,DebtCon,Other,12,1,1,10.00,2,9,9.00,1
05075,M,Asian,0,12,0,3,DebtCon,Other,12,1,1,5.00,1,1,1.00,1
05076,F,White,0,12,0,1,DebtCon,Other,8,1,0,2.00,0,3,1.00,1
05077,M,White,1,12,5,7,DebtCon,Other,8,2,2,5.00,1,8,0.00,1
05078,M,White,0,12,11,13,HomeImp,ProfExe,12,1,1,11.00,3,5,8.00,1
05079,M,White,0,12,3,5,DebtCon,Mgr,10,2,1,2.00,5,4,6.00,1
05080,M,White,0,12,2,5,DebtCon,Other,0,2,2,2.00,2,9,5.00,1
05082,M,Other,0,12,2,3,Null,Office,3,1,1,3.00,3,1,8.00,1
05083,F,Black,0,12,1,2,DebtCon,Other,12,1,1,2.00,1,2,2.00,1
05085,M,Asian,0,12,1,4,DebtCon,Other,0,2,3,2.00,2,9,3.00,1
05086,F,White,0,12,6,7,DebtCon,Office,8,1,1,6.00,1,7,7.00,1
05087,F,White,0,12,11,12,DebtCon,Other,2,1,1,7.00,1,12,9.00,1
05088,M,White,0,12,8,9,DebtCon,ProfExe,7,1,2,4.00,1,5,4.00,1
05089,M,White,0,12,10,12,DebtCon,Sales,11,1,1,11.00,2,11,6.00,1
05091,M,Asian,0,12,9,10,DebtCon,Office,9,1,2,5.00,1,10,9.00,1
05092,F,Multiracial,0,12,9,9,DebtCon,ProfExe,1,2,1,7.00,4,12,6.00,1
05093,F,White,1,12,5,1,DebtCon,Sales,9,2,3,5.00,5,8,10.00,1
05094,F,Multiracial,0,12,2,2,DebtCon,Other,12,1,1,10.00,1,9,8.00,1
05095,F,White,0,12,5,6,DebtCon,Other,12,2,3,6.00,2,7,2.00,1
05096,M,White,0,12,6,7,DebtCon,Office,9,1,1,6.00,1,7,8.00,1
05098,M,White,0,12,3,4,DebtCon,Other,12,0,2,10.00,1,11,8.00,1
05099,M,White,0,12,9,9,DebtCon,Office,9,1,2,5.00,1,10,8.00,1
05100,F,White,0,12,4,7,DebtCon,Other,12,1,2,6.00,1,6,2.00,1
05101,M,Black,0,12,4,6,DebtCon,Office,1,1,1,2.00,1,8,6.00,1
05102,M,White,0,12,11,12,DebtCon,Mgr,2,0,0,5.00,0,12,5.00,1
05103,M,White,1,12,10,10,DebtCon,Self,4,1,1,11.00,4,13,5.00,1
05105,M,White,0,12,0,1,HomeImp,Other,12,1,1,2.00,3,3,4.00,1
05106,M,White,0,12,11,13,DebtCon,ProfExe,8,1,1,9.00,4,9,1.00,1
05107,M,Multiracial,0,12,0,2,DebtCon,Other,8,1,0,2.00,0,3,1.00,1
05111,F,White,0,12,9,11,DebtCon,Mgr,12,1,1,8.00,1,2,8.00,1
05112,F,Multiracial,1,12,10,11,HomeImp,Office,10,2,2,10.00,3,3,6.00,1
05114,F,White,0,12,0,9,DebtCon,Mgr,8,2,1,6.00,1,10,6.00,1
05115,F,White,0,12,12,13,DebtCon,Other,8,1,1,2.00,2,9,9.00,1
05116,F,White,0,12,4,6,DebtCon,Other,7,2,1,5.00,4,10,10.00,1
05117,F,White,1,12,2,2,DebtCon,Office,4,1,2,8.00,1,2,0.00,1
05118,F,White,0,12,4,6,DebtCon,Office,2,1,1,6.00,3,6,9.00,1
05119,F,White,0,12,9,11,DebtCon,Mgr,12,1,1,8.00,1,3,10.00,1
05121,M,White,0,12,4,5,DebtCon,Other,8,1,2,5.00,4,10,9.00,1
05122,M,White,0,12,9,11,DebtCon,Mgr,12,1,1,8.00,1,2,9.00,1
05123,M,Other,0,12,11,13,HomeImp,ProfExe,5,1,1,8.00,1,10,8.00,1
05124,F,Multiracial,0,12,11,12,DebtCon,ProfExe,2,2,1,9.00,3,6,0.00,1
05125,M,White,1,12,11,12,DebtCon,Office,9,1,1,0.00,1,1,0.00,1
05126,F,Black,0,12,12,12,HomeImp,Self,4,1,1,7.00,1,5,9.00,1
05127,M,White,0,12,0,1,DebtCon,Other,8,2,0,2.00,0,3,1.00,1
05128,F,Black,0,12,6,9,DebtCon,Other,6,1,1,2.00,3,11,8.00,1
05129,M,White,1,12,9,10,DebtCon,Other,8,1,1,1.00,5,13,0.00,1
05130,F,Asian,0,12,11,13,DebtCon,ProfExe,9,1,1,9.00,3,9,1.00,1
05133,F,White,0,12,7,7,DebtCon,ProfExe,9,1,1,10.00,2,12,8.00,1
05134,M,Other,0,12,5,6,DebtCon,Office,1,1,1,2.00,1,8,6.00,1
05135,M,Multiracial,0,12,10,11,DebtCon,Mgr,3,1,1,11.00,1,9,9.00,1
05136,M,White,0,12,10,10,DebtCon,Office,9,1,1,5.00,1,10,10.00,1
05137,F,White,0,12,11,12,DebtCon,Mgr,1,1,1,9.00,3,9,7.00,1
05138,M,Multiracial,0,12,12,12,HomeImp,Self,4,1,1,7.00,2,4,10.00,1
05139,M,Black,0,12,6,6,DebtCon,Other,10,1,1,2.00,1,5,5.00,1
05140,M,White,0,12,12,13,HomeImp,Other,9,1,1,10.00,3,12,10.00,1
05141,F,White,0,12,5,6,DebtCon,Office,1,1,1,2.00,1,8,6.00,1
05142,F,White,0,12,0,9,DebtCon,Mgr,9,1,1,6.00,1,10,6.00,1
05143,M,Multiracial,0,12,4,7,DebtCon,Other,12,2,3,8.00,2,6,2.00,1
05145,M,Black,0,12,11,11,DebtCon,Mgr,3,1,1,10.00,1,9,7.00,1
05147,M,White,0,12,10,11,DebtCon,ProfExe,7,1,1,4.00,4,9,5.00,1
05148,F,White,0,12,11,12,DebtCon,Mgr,2,0,0,4.00,0,13,4.00,1
05150,F,White,0,12,5,8,DebtCon,Other,10,1,2,5.00,1,11,8.00,1
05151,F,White,0,12,10,13,DebtCon,Other,12,1,1,8.00,1,6,2.00,1
05152,M,White,1,12,9,10,HomeImp,ProfExe,11,1,3,11.00,3,9,1.00,1
05153,M,White,0,12,4,6,DebtCon,Other,8,1,2,5.00,4,10,9.00,1
05155,M,Multiracial,1,12,0,3,HomeImp,Other,11,1,3,8.00,2,10,0.00,1
05159,M,White,0,12,4,5,DebtCon,Office,1,1,1,7.00,3,6,9.00,1
05160,M,White,0,12,12,12,DebtCon,ProfExe,8,1,1,11.00,1,12,8.00,1
05161,F,White,1,12,1,1,DebtCon,Mgr,9,2,1,8.00,1,13,0.00,1
05162,M,Asian,1,12,8,0,HomeImp,Mgr,11,2,3,9.00,2,6,0.00,1
05163,F,Black,1,12,8,9,DebtCon,Other,8,1,1,11.00,1,12,7.00,1
05165,F,White,0,12,0,2,DebtCon,Other,9,2,0,2.00,0,3,1.00,1
05166,M,White,0,12,10,11,DebtCon,Office,5,0,0,11.00,3,12,10.00,1
05167,M,Black,0,12,11,12,DebtCon,ProfExe,1,1,1,9.00,3,6,10.00,1
05168,F,Other,0,12,2,4,DebtCon,Mgr,9,1,1,2.00,5,4,7.00,1
05169,M,White,0,12,6,7,DebtCon,ProfExe,9,1,1,10.00,1,11,8.00,1
05170,M,Black,0,12,10,11,DebtCon,Mgr,6,1,1,10.00,1,9,8.00,1
05172,F,White,0,12,1,2,DebtCon,Other,12,1,1,5.00,2,2,2.00,1
05174,M,Black,0,12,11,12,DebtCon,Mgr,3,1,1,9.00,2,9,6.00,1
05176,F,Asian,0,12,12,13,DebtCon,ProfExe,1,1,1,11.00,1,11,10.00,1
05177,M,White,0,12,4,6,DebtCon,Office,1,1,2,2.00,1,8,5.00,1
05178,F,White,0,12,7,8,DebtCon,ProfExe,9,1,1,10.00,2,11,8.00,1
05179,F,Asian,0,12,11,13,HomeImp,ProfExe,6,1,1,8.00,2,10,7.00,1
05180,F,White,0,12,6,8,DebtCon,ProfExe,8,1,1,11.00,2,11,8.00,1
05181,M,White,0,12,6,9,DebtCon,Other,6,1,1,2.00,2,11,10.00,1
05182,F,Asian,1,12,5,1,DebtCon,Sales,9,2,2,4.00,5,8,10.00,1
05183,F,Other,0,12,12,12,HomeImp,Self,1,1,1,6.00,2,4,9.00,1
05184,M,Black,0,12,11,12,DebtCon,ProfExe,8,1,2,6.00,1,12,9.00,1
05185,F,Asian,0,12,4,5,DebtCon,Office,2,1,1,6.00,3,5,9.00,1
05186,M,Multiracial,0,12,10,11,DebtCon,ProfExe,8,1,1,3.00,3,10,6.00,1
05187,M,White,0,12,11,12,DebtCon,ProfExe,2,2,1,9.00,3,6,8.00,1
05188,M,Other,1,12,8,9,DebtCon,Mgr,6,2,2,3.00,5,4,1.00,1
05189,F,Multiracial,0,12,5,6,DebtCon,Other,8,1,2,5.00,3,10,9.00,1
05190,M,White,0,12,5,6,DebtCon,Other,8,1,1,5.00,4,11,10.00,1
05191,M,Multiracial,0,12,11,13,HomeImp,ProfExe,6,1,1,8.00,1,10,8.00,1
05192,F,White,0,12,4,4,DebtCon,Other,12,0,2,11.00,2,11,8.00,1
05193,F,White,0,12,5,8,DebtCon,Other,10,2,1,5.00,1,11,9.00,1
05194,M,White,0,12,7,9,DebtCon,Other,8,1,1,1.00,2,11,8.00,1
05196,M,White,1,12,8,10,DebtCon,ProfExe,8,1,3,9.00,5,12,0.00,1
05197,M,Multiracial,1,12,2,3,DebtCon,ProfExe,10,2,3,4.00,5,10,0.00,1
05198,M,White,0,12,9,10,DebtCon,ProfExe,1,2,1,8.00,4,12,6.00,1
05199,M,White,0,12,9,13,DebtCon,Other,12,1,1,8.00,1,6,2.00,1
05200,F,White,0,12,11,12,DebtCon,Mgr,1,0,0,5.00,0,12,4.00,1
05201,M,White,0,12,9,10,DebtCon,Office,9,1,2,6.00,1,10,9.00,1
05202,F,White,0,12,8,9,DebtCon,Office,8,1,1,11.00,1,13,9.00,1
05203,F,Multiracial,0,12,2,2,DebtCon,Other,12,1,1,11.00,1,8,8.00,1
05205,F,White,1,12,7,9,DebtCon,ProfExe,11,2,2,4.00,2,13,0.00,1
05207,F,Multiracial,1,12,7,0,DebtCon,Other,8,0,1,5.00,4,12,10.00,1
05208,F,Multiracial,0,12,8,9,DebtCon,Other,2,1,2,8.00,3,9,10.00,1
05210,M,Multiracial,0,12,5,7,DebtCon,Other,11,1,2,5.00,1,10,8.00,1
05211,F,White,0,12,3,4,DebtCon,Mgr,10,2,1,2.00,5,4,6.00,1
05213,M,White,0,12,10,11,DebtCon,ProfExe,8,1,1,3.00,3,9,6.00,1
05215,F,White,0,12,3,3,DebtCon,Office,11,1,1,7.00,3,8,5.00,1
05216,M,White,0,12,12,13,DebtCon,ProfExe,1,1,1,11.00,1,12,10.00,1
05217,F,Other,0,12,0,9,DebtCon,Mgr,8,1,1,6.00,1,9,5.00,1
05218,M,Other,0,12,12,12,HomeImp,Self,2,1,1,8.00,1,5,9.00,1
05219,M,White,0,12,9,10,DebtCon,Office,8,1,1,5.00,1,10,8.00,1
05224,F,White,0,12,0,1,HomeImp,Other,12,1,1,1.00,3,3,4.00,1
05227,M,Multiracial,0,12,6,9,DebtCon,Other,5,1,1,2.00,3,11,9.00,1
05231,M,White,0,12,11,13,HomeImp,ProfExe,12,1,1,11.00,1,6,8.00,1
05232,M,White,1,12,10,10,HomeImp,ProfExe,9,1,3,10.00,2,10,1.00,1
05233,F,White,0,12,8,10,DebtCon,Other,2,1,1,8.00,2,9,10.00,1
05234,F,White,0,12,7,7,DebtCon,Office,9,1,1,5.00,1,7,8.00,1
05235,F,White,0,12,4,3,DebtCon,Office,11,1,1,7.00,3,7,6.00,1
05236,F,Black,0,12,12,12,HomeImp,Self,1,1,1,6.00,2,4,10.00,1
05237,F,Black,0,12,12,13,DebtCon,Other,9,1,1,3.00,3,9,9.00,1
05238,F,White,0,12,12,13,HomeImp,Other,8,1,1,5.00,1,13,10.00,1
